Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
1,1,0,0,0,5.6,2.1,0,5.6,0,0,13.72197145
1,1,1,0,0,5.6,2.6,0,5.6,0,0,9.626733615
1,1,2,0,0,5,2.1,0,5,0,0,9.65453541
1,1,3,0,0,6.1,2.1,0,6.1,0,0,9.666282344
1,1,4,0,0,6.1,2.1,0,6.1,0,0,9.811766658
1,1,5,0,0,6.1,2.1,0,6.1,0,0,13.85081694
1,1,6,0,0,6.1,2.1,0,6.1,0,0,28.31248428
1,1,7,1,8,6.1,0,7.967,2.247,150.501,36.461,27.00646057
1,1,8,91,47,6.7,1.5,84.566,6.945,1499.151,1358.961,20.74613773
1,1,9,824,29,9.4,2.1,484.496,20.799,8170.944,7855.79,20.77949475
1,1,10,901,53,12.2,0,685.182,39.024,10861.91,10454.719,25.83877353
1,1,11,938,72,13.9,1.5,818.749,37.7,13165.2,12669.429,27.01257561
1,1,12,958,79,16.1,3.6,873.346,35.887,14194.395,13656.12,26.33860506
1,1,13,708,170,16.7,3.6,762.16,34.175,12486.516,12017.784,26.3120735
1,1,14,156,261,17.2,2.1,404.074,28.556,6808.282,6535.027,21.10117408
1,1,15,12,179,17.2,1.5,195.241,22.55,3392.293,3210.165,20.97983059
1,1,16,24,70,16.7,2.1,84.835,17.765,1489.579,1349.585,21.04633882
1,1,17,7,7,14.4,0,8.194,11.914,141.634,27.756,27.82311646
1,1,18,0,0,12.2,1.5,0,12.2,0,0,28.38266275
1,1,19,0,0,11.1,1.5,0,11.1,0,0,28.51931177
1,1,20,0,0,10.6,0,0,10.6,0,0,23.48779254
1,1,21,0,0,8.9,0,0,8.9,0,0,23.38677338
1,1,22,0,0,8.3,2.6,0,8.3,0,0,23.26251962
1,1,23,0,0,6.7,2.6,0,6.7,0,0,24.39252231
1,2,0,0,0,6.1,2.1,0,6.1,0,0,13.95419527
1,2,1,0,0,5.6,2.1,0,5.6,0,0,9.655788921
1,2,2,0,0,5,3.1,0,5,0,0,9.686383143
1,2,3,0,0,5.6,2.6,0,5.6,0,0,9.699325154
1,2,4,0,0,5,2.1,0,5,0,0,9.841397451
1,2,5,0,0,3.9,0,0,3.9,0,0,13.86776361
1,2,6,0,0,4.4,0,0,4.4,0,0,28.35338303
1,2,7,53,8,4.4,0,18.768,1.011,295.616,178.912,27.0560868
1,2,8,551,36,7.8,0,246.1,15.467,3961.543,3765.61,20.79306907
1,2,9,659,54,10.6,0,429.655,27.319,7055.176,6774.563,20.82991882
1,2,10,618,120,12.2,0,576.728,35.186,9342.353,8988.649,25.86975213
1,2,11,873,97,14.4,2.6,803.646,34.141,13156.408,12660.992,27.02050683
1,2,12,689,188,15.6,0,788.013,47.198,12100.373,11646.677,26.4458107
1,2,13,388,274,16.1,0,619.915,42.469,9757.337,9389.417,26.14278492
1,2,14,596,202,17.2,1.5,653.626,36.191,10557.796,10161.623,20.95900172
1,2,15,186,160,16.7,2.6,283.115,23.964,4824.144,4606.239,20.94877025
1,2,16,21,89,15.6,4.1,103.767,16.958,1835.499,1688.303,20.86070762
1,2,17,3,6,13.9,0,6.381,11.566,113.267,0,27.75987367
1,2,18,0,0,12.2,3.1,0,12.2,0,0,28.37811286
1,2,19,0,0,10.6,0,0,10.6,0,0,28.50965219
1,2,20,0,0,10,0,0,10,0,0,23.46170629
1,2,21,0,0,9.4,0,0,9.4,0,0,23.35546486
1,2,22,0,0,8.9,0,0,8.9,0,0,23.22550392
1,2,23,0,0,8.3,1.5,0,8.3,0,0,24.36267852
1,3,0,0,0,7.8,2.1,0,7.8,0,0,13.92211568
1,3,1,0,0,6.7,1.5,0,6.7,0,0,9.625911134
1,3,2,0,0,6.7,2.6,0,6.7,0,0,9.65770714
1,3,3,0,0,6.1,0,0,6.1,0,0,9.671368225
1,3,4,0,0,5.6,0,0,5.6,0,0,10.33446823
1,3,5,0,0,5,1.5,0,5,0,0,14.36615116
1,3,6,0,0,5,2.1,0,5,0,0,28.54918099
1,3,7,55,4,5,0,15.256,1.425,225.57,110.156,27.01978153
1,3,8,543,41,6.1,2.6,250.42,10.681,4131.671,3931.505,20.7774647
1,3,9,745,46,8.9,4.1,462.499,17.972,7916.704,7609.607,20.82917996
1,3,10,786,92,11.1,3.1,656.784,26.22,11095.765,10679.991,25.87201735
1,3,11,759,128,12.8,2.1,754.588,32.892,12434.391,11967.703,27.02042119
1,3,12,769,133,15,0,794.377,46.57,12234.444,11775.557,26.40489881
1,3,13,489,193,15.6,0,616.013,41.922,9715.576,9349.101,26.17552021
1,3,14,20,217,15.6,0,236.249,28.264,3997.93,3801.095,20.96816236
1,3,15,0,113,15.6,1.5,112.02,17.804,1991.912,1841.393,20.95294044
1,3,16,0,38,15,2.1,36.052,14.414,650.94,527.558,20.87227196
1,3,17,0,3,14.4,2.1,2.835,12.623,51.593,0,27.80408387
1,3,18,0,0,13.3,0,0,13.3,0,0,28.4015271
1,3,19,0,0,13.3,3.1,0,13.3,0,0,28.38363764
1,3,20,0,0,12.2,1.5,0,12.2,0,0,23.33837226
1,3,21,0,0,11.1,0,0,11.1,0,0,23.27914054
1,3,22,0,0,11.1,0,0,11.1,0,0,23.24837317
1,3,23,0,0,10,2.1,0,10,0,0,24.37618952
1,4,0,0,0,10,1.5,0,10,0,0,13.92589201
1,4,1,0,0,10,0,0,10,0,0,9.6251665
1,4,2,0,0,10,0,0,10,0,0,9.651967691
1,4,3,0,0,10.6,3.1,0,10.6,0,0,9.655691822
1,4,4,0,0,10.6,3.1,0,10.6,0,0,9.795504431
1,4,5,0,0,10,4.1,0,10,0,0,13.83652573
1,4,6,0,0,10,3.1,0,10,0,0,28.3021579
1,4,7,0,8,9.4,0,7.759,5.559,145.645,31.694,26.99218692
1,4,8,0,59,10,0,59.725,8.558,1106.653,974.393,20.73744563
1,4,9,16,133,10,0,143.521,13.721,2592.824,2429.151,20.77336045
1,4,10,1,118,13.3,3.6,115.307,14.662,2079.453,1927.056,25.80042362
1,4,11,60,305,15,1.5,381.986,24.586,6577.791,6311.31,26.94746344
1,4,12,409,233,17.2,1.5,600.462,33.884,9872.203,9500.297,26.20420671
1,4,13,411,245,18.3,1.5,604.842,35.861,9840.455,9469.652,26.31713725
1,4,14,69,218,18.9,0,282.305,32.916,4664.281,4450.543,21.19271396
1,4,15,47,173,19.4,0,215.737,28.469,3633.427,3445.518,21.17109332
1,4,16,10,85,18.9,0,93.823,22.538,1624.754,1481.97,21.1410243
1,4,17,0,5,17.8,0,4.727,15.457,84.955,0,27.98328484
1,4,18,0,0,16.1,2.1,0,16.1,0,0,28.39433125
1,4,19,0,0,15,0,0,15,0,0,28.52819968
1,4,20,0,0,14.4,1.5,0,14.4,0,0,23.48607897
1,4,21,0,0,13.9,0,0,13.9,0,0,23.37210378
1,4,22,0,0,12.8,0,0,12.8,0,0,23.22603979
1,4,23,0,0,12.8,2.1,0,12.8,0,0,24.34160876
1,5,0,0,0,12.2,1.5,0,12.2,0,0,13.89714847
1,5,1,0,0,11.7,2.6,0,11.7,0,0,9.613575188
1,5,2,0,0,11.1,1.5,0,11.1,0,0,9.637468326
1,5,3,0,0,11.1,1.5,0,11.1,0,0,9.639399294
1,5,4,0,0,11.1,4.1,0,11.1,0,0,9.787684653
1,5,5,0,0,11.1,3.1,0,11.1,0,0,13.82247463
1,5,6,0,0,11.7,4.6,0,11.7,0,0,28.2857623
1,5,7,0,3,10.6,2.1,2.91,8.629,53.895,0,26.97382209
1,5,8,0,18,11.1,2.6,17.043,9.642,314.292,197.242,20.73339353
1,5,9,0,32,11.1,3.1,30.333,10.099,558.273,436.654,20.76757701
1,5,10,0,71,11.7,2.6,67.451,11.644,1232.981,1098.198,25.80313987
1,5,11,0,76,12.8,2.6,72.234,12.998,1312.509,1176.122,26.97088529
1,5,12,0,189,13.9,0,187.213,19.737,3299.723,3119.787,26.38675704
1,5,13,0,200,14.4,3.1,199.685,18.004,3547.524,3361.686,26.52331669
1,5,14,0,143,13.9,3.6,140.608,15.985,2520.924,2358.857,21.09300484
1,5,15,0,79,13.9,1.5,75.834,14.583,1368.197,1230.681,20.91822643
1,5,16,0,23,13.9,1.5,21.787,12.663,396.458,277.881,20.83626787
1,5,17,0,5,13.9,1.5,4.727,11.909,86.31,0,27.72801051
1,5,18,0,0,13.3,1.5,0,13.3,0,0,28.33682586
1,5,19,0,0,12.8,2.1,0,12.8,0,0,28.45808732
1,5,20,0,0,13.3,2.1,0,13.3,0,0,23.41222594
1,5,21,0,0,13.3,3.1,0,13.3,0,0,23.32898626
1,5,22,0,0,12.2,1.5,0,12.2,0,0,23.1946239
1,5,23,0,0,11.1,3.1,0,11.1,0,0,24.31809782
1,6,0,0,0,10.6,0,0,10.6,0,0,13.86986048
1,6,1,0,0,10.6,0,0,10.6,0,0,9.579681704
1,6,2,0,0,10,0,0,10,0,0,9.606779403
1,6,3,0,0,9.4,0,0,9.4,0,0,9.621748675
1,6,4,0,0,9.4,0,0,9.4,0,0,10.27958911
1,6,5,0,0,8.9,0,0,8.9,0,0,14.31331804
1,6,6,0,0,8.3,0,0,8.3,0,0,28.49658332
1,6,7,7,8,8.3,2.1,9.189,6.457,163.595,49.317,26.96240265
1,6,8,31,64,8.3,3.1,80.052,8.46,1456.898,1317.574,20.70236727
1,6,9,1,128,8.9,2.1,129.672,10.69,2379.94,2220.997,20.72989596
1,6,10,356,242,11.1,2.1,524.3,23.67,9012.068,8669.471,25.76437728
1,6,11,683,169,13.3,2.6,741.025,31.439,12303.586,11842.009,26.93595965
1,6,12,693,181,14.4,3.1,787.047,33.101,12981.001,12492.646,26.13191724
1,6,13,670,193,15.6,2.1,760.43,36.116,12345.747,11882.526,26.12224877
1,6,14,587,195,16.7,1.5,644.164,35.955,10421.765,10030.471,21.09340685
1,6,15,561,155,16.1,1.5,499.965,31.017,8162.755,7847.861,21.02293234
1,6,16,255,82,15.6,0,195.535,25.842,3160.152,2983.495,21.02359492
1,6,17,44,5,14.4,0,18.402,14.677,282.61,166.146,27.94649435
1,6,18,0,0,12.8,1.5,0,12.8,0,0,28.37170403
1,6,19,0,0,11.7,0,0,11.7,0,0,28.33630629
1,6,20,0,0,11.1,0,0,11.1,0,0,23.29597357
1,6,21,0,0,10.6,2.1,0,10.6,0,0,23.23045328
1,6,22,0,0,10,2.6,0,10,0,0,23.20909775
1,6,23,0,0,8.9,2.1,0,8.9,0,0,24.33220553
1,7,0,0,0,8.3,0,0,8.3,0,0,13.88554066
1,7,1,0,0,8.3,2.6,0,8.3,0,0,9.599251704
1,7,2,0,0,7.8,0,0,7.8,0,0,9.629899788
1,7,3,0,0,7.8,1.5,0,7.8,0,0,9.638084528
1,7,4,0,0,7.2,2.1,0,7.2,0,0,9.779294946
1,7,5,0,0,6.7,2.1,0,6.7,0,0,13.82149646
1,7,6,0,0,6.7,2.1,0,6.7,0,0,28.29121049
1,7,7,1,7,6.7,2.1,6.992,4.818,130.493,16.818,26.98090259
1,7,8,55,65,7.8,2.6,89.671,8.196,1616.067,1473.463,20.72262073
1,7,9,515,87,9.4,3.1,390.436,17.318,6747.862,6476.391,20.76093182
1,7,10,529,147,11.1,2.6,542.055,24.085,9271.237,8919.941,25.80917834
1,7,11,638,187,13.3,2.1,723.771,32.246,11972.842,11524.055,26.99570396
1,7,12,464,257,14.4,0,674.289,42.179,10635.61,10236.633,26.49544713
1,7,13,457,264,16.1,1.5,664.837,35.631,10829.949,10423.923,26.71866103
1,7,14,452,188,17.2,2.6,542.937,30.848,9013.794,8671.139,21.8147041
1,7,15,386,149,17.2,2.1,390.313,27.512,6500.264,6236.042,22.2035254
1,7,16,27,77,16.1,2.1,93.544,18.053,1640.822,1497.705,22.13188731
1,7,17,0,9,14.4,2.1,8.518,12.98,154.791,40.673,27.96793877
1,7,18,0,0,13.3,1.5,0,13.3,0,0,29.04364989
1,7,19,0,0,12.2,1.5,0,12.2,0,0,28.7566827
1,7,20,0,0,11.7,1.5,0,11.7,0,0,23.55128978
1,7,21,0,0,10.6,1.5,0,10.6,0,0,23.43166696
1,7,22,0,0,9.4,1.5,0,9.4,0,0,23.29110633
1,7,23,0,0,8.9,2.1,0,8.9,0,0,24.4141774
1,8,0,0,0,7.8,1.5,0,7.8,0,0,13.96661068
1,8,1,0,0,7.2,1.5,0,7.2,0,0,9.653223104
1,8,2,0,0,6.7,3.1,0,6.7,0,0,9.684915537
1,8,3,0,0,6.1,2.6,0,6.1,0,0,9.687554475
1,8,4,0,0,6.1,3.1,0,6.1,0,0,9.825486947
1,8,5,0,0,6.1,3.1,0,6.1,0,0,13.85766303
1,8,6,0,0,5.6,3.1,0,5.6,0,0,28.31981435
1,8,7,23,6,5.6,3.6,10.479,4.09,170.62,56.213,27.00992769
1,8,8,291,60,6.7,3.1,180.225,9.313,3074.733,2900.065,20.76873912
1,8,9,424,121,8.3,3.1,376.447,16.125,6570.929,6304.648,20.83298759
1,8,10,562,151,11.1,0,569.286,33.523,9306.064,8953.591,25.95761599
1,8,11,665,174,13.3,2.1,733.149,32.567,12107.923,11653.935,28.1451612
1,8,12,679,165,14.4,2.1,760.563,34.808,12440.057,11973.147,28.27517122
1,8,13,632,170,15,2.1,709.867,34.195,11635.619,11199.681,28.95407347
1,8,14,570,173,15.6,1.5,610.343,33.8,9980.295,9604.615,24.41339442
1,8,15,382,147,16.1,2.1,386.39,26.536,6466.311,6203.074,24.394645
1,8,16,188,82,15.6,2.1,170.7,19.613,2868.537,2698.622,24.20799691
1,8,17,9,6,13.9,2.1,8.096,12.727,137.144,23.348,29.47455078
1,8,18,0,0,13.3,2.6,0,13.3,0,0,30.02969115
1,8,19,0,0,12.2,2.1,0,12.2,0,0,29.76858808
1,8,20,0,0,11.1,0,0,11.1,0,0,23.78417183
1,8,21,0,0,10.6,0,0,10.6,0,0,23.47602825
1,8,22,0,0,9.4,0,0,9.4,0,0,23.33300725
1,8,23,0,0,8.9,1.5,0,8.9,0,0,24.44252167
1,9,0,0,0,8.9,2.1,0,8.9,0,0,13.99661542
1,9,1,0,0,7.8,2.1,0,7.8,0,0,9.687269485
1,9,2,0,0,7.8,2.1,0,7.8,0,0,9.715927409
1,9,3,0,0,6.7,0,0,6.7,0,0,9.716387625
1,9,4,0,0,6.1,2.6,0,6.1,0,0,9.862218895
1,9,5,0,0,5.6,3.1,0,5.6,0,0,13.91174579
1,9,6,0,0,5.6,2.6,0,5.6,0,0,28.38292333
1,9,7,33,6,5.6,2.6,12.479,3.948,196.592,81.71,27.06262788
1,9,8,373,53,6.7,3.6,201.212,9.691,3384.751,3202.802,20.81749439
1,9,9,576,72,8.9,3.1,406.134,17.486,6997.122,6718.249,20.87056316
1,9,10,745,98,10.6,2.6,639.324,26.027,10815.252,10409.761,25.91969121
1,9,11,772,128,12.8,1.5,767.658,35.124,12514.282,12044.46,27.6217272
1,9,12,775,136,14.4,2.1,807.931,36.094,13128.67,12634.374,27.65158042
1,9,13,782,131,16.1,0,787.325,47.66,12046.961,11595.323,27.61666587
1,9,14,735,127,16.7,2.1,680.453,35.176,11038.754,10625.081,22.3102975
1,9,15,634,100,16.7,2.1,487.127,29.948,7971.304,7662.486,22.09408881
1,9,16,284,78,16.7,1.5,207.709,22.744,3400.9,3218.567,21.97617917
1,9,17,60,3,15,0,18.766,15.374,270.585,154.342,28.05842937
1,9,18,0,0,13.3,0,0,13.3,0,0,29.07672969
1,9,19,0,0,12.2,2.1,0,12.2,0,0,28.93866815
1,9,20,0,0,11.1,0,0,11.1,0,0,23.57097204
1,9,21,0,0,9.4,1.5,0,9.4,0,0,23.45933328
1,9,22,0,0,9.4,1.5,0,9.4,0,0,23.3265225
1,9,23,0,0,9.4,2.1,0,9.4,0,0,24.46270399
1,10,0,0,0,8.9,2.1,0,8.9,0,0,14.04053258
1,10,1,0,0,7.8,1.5,0,7.8,0,0,9.720504609
1,10,2,0,0,7.2,1.5,0,7.2,0,0,9.742477313
1,10,3,0,0,6.7,1.5,0,6.7,0,0,9.746658429
1,10,4,0,0,6.1,2.1,0,6.1,0,0,10.46070728
1,10,5,0,0,6.1,3.1,0,6.1,0,0,14.48098908
1,10,6,0,0,5.6,3.1,0,5.6,0,0,28.65116398
1,10,7,44,5,5.6,4.6,13.693,4.378,206.039,90.984,27.10229427
1,10,8,434,55,6.7,3.1,224.104,10.396,3741.537,3551.004,20.84478916
1,10,9,656,65,9.4,3.1,440.848,18.869,7535.041,7239.833,20.88010464
1,10,10,708,114,12.2,2.6,632.435,27.515,10628.834,10230.102,25.91584177
1,10,11,683,165,15,1.5,739.102,36.427,11976.522,11527.594,27.33772445
1,10,12,801,144,16.7,1.5,839.275,41.079,13301.743,12800.438,27.40254994
1,10,13,824,126,18.9,1.5,816.333,42.9,12803.586,12322.319,27.73339173
1,10,14,805,124,18.9,1.5,728.291,40.504,11503.218,11072.271,22.44794953
1,10,15,487,128,20,1.5,433.377,33.295,7004.792,6725.689,22.13699804
1,10,16,124,101,19.4,2.6,166.084,23.138,2791.016,2622.869,21.42431997
1,10,17,43,10,17.8,2.1,21.719,17.071,340.019,222.492,27.32887871
1,10,18,0,0,15.6,1.5,0,15.6,0,0,28.43508885
1,10,19,0,0,13.3,2.1,0,13.3,0,0,28.41869249
1,10,20,0,0,12.8,1.5,0,12.8,0,0,23.40987759
1,10,21,0,0,11.7,1.5,0,11.7,0,0,23.33220098
1,10,22,0,0,11.1,0,0,11.1,0,0,23.3113296
1,10,23,0,0,10.6,0,0,10.6,0,0,24.45148025
1,11,0,0,0,9.4,0,0,9.4,0,0,13.98668223
1,11,1,0,0,9.4,0,0,9.4,0,0,9.675930314
1,11,2,0,0,9.4,2.1,0,9.4,0,0,9.691587868
1,11,3,0,0,8.9,3.1,0,8.9,0,0,9.701955384
1,11,4,0,0,8.9,3.1,0,8.9,0,0,9.861142184
1,11,5,0,0,9.4,4.1,0,9.4,0,0,13.89983009
1,11,6,0,0,10,4.1,0,10,0,0,28.36574194
1,11,7,0,4,10,3.6,3.879,8.43,71.922,0,27.07631704
1,11,8,0,53,10.6,3.6,52.541,10.134,966.842,837.343,20.86504121
1,11,9,0,97,11.7,3.6,94.881,12.353,1728.967,1584.012,20.91035879
1,11,10,2,195,12.2,3.6,198.584,15.358,3570.066,3383.686,26.07458157
1,11,11,47,308,13.9,3.6,373.993,21.31,6540.348,6274.959,28.19923575
1,11,12,99,326,15.6,2.1,437.717,26.627,7465.556,7172.485,28.17770813
1,11,13,108,287,16.1,3.6,396.399,24.552,6824.519,6550.783,28.2326016
1,11,14,2,216,17.2,3.1,221.074,21.87,3858.128,3664.744,23.12905188
1,11,15,22,179,16.7,1.5,198.065,21.387,3457.076,3273.405,22.90351161
1,11,16,22,94,16.7,0,107.333,20.631,1867.9,1720.02,22.85016419
1,11,17,20,12,15.6,0,17.211,13.974,288.989,172.407,28.84000358
1,11,18,0,0,13.9,1,0,13.9,0,0,29.38524224
1,11,19,0,0,12.8,2.1,0,12.8,0,0,29.09272924
1,11,20,0,0,11.7,2.1,0,11.7,0,0,23.55588203
1,11,21,0,0,11.1,2.6,0,11.1,0,0,23.42566298
1,11,22,0,0,10,0,0,10,0,0,23.28020113
1,11,23,0,0,8.9,2.1,0,8.9,0,0,24.39559432
1,12,0,0,0,7.8,1.5,0,7.8,0,0,13.9496112
1,12,1,0,0,7.2,2.1,0,7.2,0,0,9.654655759
1,12,2,0,0,7.2,2.1,0,7.2,0,0,9.689270232
1,12,3,0,0,6.1,1.5,0,6.1,0,0,9.697223208
1,12,4,0,0,6.1,3.1,0,6.1,0,0,9.838062709
1,12,5,0,0,5,0,0,5,0,0,13.8551584
1,12,6,0,0,5.6,2.1,0,5.6,0,0,28.31810859
1,12,7,63,3,5.6,1.5,15.471,3.733,217.52,102.254,27.01064255
1,12,8,523,36,8.3,1.5,232.401,13.095,3770.41,3579.173,20.76349086
1,12,9,758,33,11.1,2.6,451.727,21.399,7597.67,7300.528,20.83053181
1,12,10,861,62,13.9,2.1,670.722,31.204,11057.279,10642.925,25.88932752
1,12,11,867,90,16.7,1.5,797.241,39.732,12697.82,12220.754,27.40813517
1,12,12,906,91,18.9,2.6,863.266,40.456,13722.402,13203.844,27.53133238
1,12,13,927,90,20,3.6,856.473,39.402,13672.262,13155.775,27.77242659
1,12,14,887,93,20.6,2.6,751.921,39.643,11924.393,11477.464,22.83445105
1,12,15,811,73,21.1,2.1,560.531,36.334,8873.395,8535.405,22.52181086
1,12,16,445,69,20.6,2.1,262.059,27.613,4138.705,3938.362,22.48703508
1,12,17,110,2,18.9,2.1,27.693,18.684,370.096,252.01,28.71490427
1,12,18,0,0,16.7,2.6,0,16.7,0,0,29.25090628
1,12,19,0,0,13.9,2.1,0,13.9,0,0,29.00788645
1,12,20,0,0,12.8,1.5,0,12.8,0,0,23.54839691
1,12,21,0,0,12.2,1.5,0,12.2,0,0,23.42704247
1,12,22,0,0,10.6,2.1,0,10.6,0,0,23.28274991
1,12,23,0,0,9.4,0,0,9.4,0,0,24.39086996
1,13,0,0,0,8.9,0,0,8.9,0,0,13.93708248
1,13,1,0,0,8.3,0,0,8.3,0,0,9.627272681
1,13,2,0,0,7.8,0,0,7.8,0,0,9.65557832
1,13,3,0,0,6.7,0,0,6.7,0,0,9.665255919
1,13,4,0,0,6.1,0,0,6.1,0,0,10.32077621
1,13,5,0,0,5.6,0,0,5.6,0,0,14.35413636
1,13,6,0,0,6.1,1.5,0,6.1,0,0,28.53135647
1,13,7,113,9,9.4,0,31.17,7.098,448.27,328.723,26.99448064
1,13,8,618,28,9.4,0,253.714,17.549,3994.525,3797.775,20.7431562
1,13,9,821,42,11.7,0,497.139,30.797,8003.657,7693.816,20.80277727
1,13,10,910,54,14.4,0,695.266,41.486,10889.28,10481.089,25.86977696
1,13,11,954,61,17.2,2.6,826.322,37.691,13293.264,12792.302,27.18525323
1,13,12,941,80,18.3,3.1,874.386,39.044,13998.264,13468.228,27.23975428
1,13,13,888,115,20,2.1,855.466,42.928,13417.051,12911.045,27.31796111
1,13,14,790,134,20,2.6,733.774,38.632,11707.83,11269.156,22.14486688
1,13,15,429,139,20,2.6,415.436,30.707,6817.341,6543.817,22.01697005
1,13,16,263,84,18.9,4.6,203.564,22.482,3354.556,3173.323,22.04145701
1,13,17,109,22,16.7,2.6,55.259,16.936,866.334,738.8,28.18086136
1,13,18,0,0,15,3.1,0,15,0,0,28.7304734
1,13,19,0,0,13.3,2.1,0,13.3,0,0,28.38026085
1,13,20,0,0,12.2,1.5,0,12.2,0,0,23.32748352
1,13,21,0,0,11.1,2.6,0,11.1,0,0,23.25935166
1,13,22,0,0,10.6,2.1,0,10.6,0,0,23.23119957
1,13,23,0,0,8.9,2.1,0,8.9,0,0,24.35402469
1,14,0,0,0,8.3,1.5,0,8.3,0,0,13.90064603
1,14,1,0,0,7.8,0,0,7.8,0,0,9.609606995
1,14,2,0,0,7.2,0,0,7.2,0,0,9.638601218
1,14,3,0,0,6.1,0,0,6.1,0,0,9.64945527
1,14,4,0,0,6.7,2.1,0,6.7,0,0,9.792313187
1,14,5,0,0,5,0,0,5,0,0,13.82287481
1,14,6,0,0,5.6,0,0,5.6,0,0,28.2907883
1,14,7,76,11,5.6,2.1,25.702,4.362,394.437,275.897,26.98667632
1,14,8,532,35,7.8,1.5,234.101,12.69,3799.862,3607.906,20.73883276
1,14,9,767,53,11.7,0,485.071,30.221,7844.602,7539.77,20.7952716
1,14,10,863,68,15.6,2.6,680.477,32.115,11171.75,10753.169,25.85220957
1,14,11,914,77,17.8,2.1,815.208,39.276,13013.378,12523.724,27.26577278
1,14,12,933,80,18.9,2.1,869.305,42.047,13707.613,13189.667,27.2461944
1,14,13,927,78,20.6,2.6,840.101,41.736,13254.285,12754.906,27.25702679
1,14,14,888,70,21.7,1.5,725.002,43.173,11292.117,10869.067,22.24092306
1,14,15,805,57,21.7,2.6,542.517,35.421,8627.081,8297.193,22.48039705
1,14,16,620,40,21.7,2.1,300.762,29.663,4634.442,4421.478,22.35681542
1,14,17,153,17,18.3,2.1,60.629,19.095,904.893,776.608,28.20836314
1,14,18,0,0,16.7,1.5,0,16.7,0,0,28.95129543
1,14,19,0,0,15,2.1,0,15,0,0,28.57171844
1,14,20,0,0,13.9,2.1,0,13.9,0,0,23.51406097
1,14,21,0,0,12.8,2.1,0,12.8,0,0,23.40519664
1,14,22,0,0,11.7,0,0,11.7,0,0,23.25895395
1,14,23,0,0,10.6,1.5,0,10.6,0,0,24.37895426
1,15,0,0,0,10.6,2.1,0,10.6,0,0,13.93016719
1,15,1,0,0,10,2.1,0,10,0,0,9.632621262
1,15,2,0,0,9.4,1.5,0,9.4,0,0,9.661097858
1,15,3,0,0,8.3,3.1,0,8.3,0,0,9.666713096
1,15,4,0,0,10,3.1,0,10,0,0,9.813126988
1,15,5,0,0,10,3.1,0,10,0,0,13.84406495
1,15,6,0,0,9.4,2.1,0,9.4,0,0,28.30985342
1,15,7,1,7,10,3.1,6.986,8.525,128.293,14.658,27.00450888
1,15,8,2,70,9.4,2.1,73.044,9.364,1346.928,1209.844,20.74771999
1,15,9,13,171,11.7,4.1,184.957,14.346,3335.205,3154.431,20.78694492
1,15,10,35,255,12.8,3.1,289.249,18.537,5120.146,4894.41,25.8236399
1,15,11,22,295,14.4,3.1,322.077,21.188,5637.245,5397.469,26.96417842
1,15,12,2,281,16.1,2.6,288.379,22.557,5016.954,4793.964,26.1459025
1,15,13,0,228,16.7,3.1,228.929,21.279,4006.444,3809.398,26.07498835
1,15,14,0,203,16.7,0,204.375,24.828,3518.091,3332.959,21.10572306
1,15,15,0,152,17.2,2.1,153.403,20.156,2698.605,2532.553,21.15046819
1,15,16,13,73,16.7,2.1,77.941,17.436,1378.875,1241.143,21.38717421
1,15,17,0,5,16.1,1.5,4.727,14.415,85.342,0,27.30465054
1,15,18,0,0,15,1.5,0,15,0,0,28.40207283
1,15,19,0,0,14.4,2.1,0,14.4,0,0,28.54991112
1,15,20,0,0,13.3,2.1,0,13.3,0,0,23.51987324
1,15,21,0,0,12.8,1.5,0,12.8,0,0,23.430185
1,15,22,0,0,12.8,3.1,0,12.8,0,0,23.28369493
1,15,23,0,0,13.3,4.6,0,13.3,0,0,24.41721257
1,16,0,0,0,11.7,3.1,0,11.7,0,0,13.98466153
1,16,1,0,0,11.7,2.1,0,11.7,0,0,9.667190404
1,16,2,0,0,11.1,1.5,0,11.1,0,0,9.693925969
1,16,3,0,0,10.6,1.5,0,10.6,0,0,9.707672908
1,16,4,0,0,10.6,4.1,0,10.6,0,0,9.861897608
1,16,5,0,0,10.6,3.1,0,10.6,0,0,13.89815396
1,16,6,0,0,10,3.6,0,10,0,0,28.37108781
1,16,7,0,4,10.6,2.6,3.879,8.796,71.807,0,27.06959108
1,16,8,3,65,10.6,3.1,67.227,10.461,1232.694,1097.916,20.81198414
1,16,9,162,127,12.2,2.6,227.01,16.357,3997.222,3800.405,20.82814572
1,16,10,156,206,12.8,2.1,335.195,20.675,5855.959,5610.107,25.85140654
1,16,11,404,262,14.4,2.1,619.682,30.027,10376.269,9986.599,27.00254532
1,16,12,708,203,16.1,2.1,832.431,37.894,13415.453,12909.514,26.18856877
1,16,13,700,139,16.1,2.1,740.833,36.242,12025.213,11574.412,25.96783569
1,16,14,654,138,17.2,1.5,645.395,36.398,10423.015,10031.676,20.97347094
1,16,15,635,113,17.8,3.1,512.138,29.897,8410.779,8087.922,20.95974469
1,16,16,210,118,16.7,2.6,221.625,22.033,3718.259,3528.293,20.87314244
1,16,17,87,12,15,1.5,37.518,14.898,579.383,457.363,27.13342617
1,16,18,0,0,14.4,1.5,0,14.4,0,0,28.3982546
